decade,year,gener,source,left_context,keyword,right_context,text,dm_code,notes,auto_code,confidence,reason
1970,1970,TV/MOV,MASH,that I've decided that I'm going to commit suicide. Oh.,"Well,","if you're really gon na go ahead and do it,","  you that I've decided that I'm going to commit suicide. Oh. Well, if you're really gon na go ahead and do it, do you",1,NA,1,high,DM: Sentence-initial + comma/punct
1970,1970,TV/MOV,Love Story,"need to borrow 5,000 dollars for a very good reason.",Well?,- Sir? - May I know the reason? I can't,"  , sir. I need to borrow 5,000 dollars for a very good reason. Well? - Sir? - May I know the reason? I can't tell",1,NA,NA,low,MANUAL REVIEW NEEDED
1970,1970,TV/MOV,Two Mules for Sister...,There's probably some leftovers. - I couldn't eat just now.,"Well,",you look like you could use a shot of whiskey.,"  - There's probably some leftovers. - I couldn't eat just now. Well, you look like you could use a shot of whiskey. Whiskey? Thank",1,NA,1,high,DM: Sentence-initial + comma/punct
1970,1970,TV/MOV,Two Mules for Sister...,"up to you, Doc. - Prayin' for me? - Yes.","Well,",then I must be drunk enough. Damn my eyes One,"  up to you, Doc. - Prayin' for me? - Yes. Well, then I must be drunk enough. Damn my eyes One last thing,",1,NA,1,high,DM: Sentence-initial + comma/punct
1970,1970,TV/MOV,Love Story,". - Tomorrow at 8.30, OK? - OK. Bye, Jenny.","Well,","Barrett, what brings you to church? The saloons closed early.","  . - Tomorrow at 8.30, OK? - OK. Bye, Jenny. Well, Barrett, what brings you to church? The saloons closed early. Did",1,NA,1,high,DM: Sentence-initial + comma/punct
1970,1970,TV/MOV,Colossus: The Forbin...,". Yes, thank you. This is incredible. What? Something wrong?",Well,"it's good sound calculus, but.. But What? It's different.","  . Yes, thank you. This is incredible. What? Something wrong? Well it's good sound calculus, but.. But What? It's different.",1,NA,NA,low,MANUAL REVIEW NEEDED
1970,1970,TV/MOV,MASH,she's got a bad complexion... - She won't use soap.,"Well,","the truth is, Lieutenant, I don't have anything to do","  when she's got a bad complexion... - She won't use soap. Well, the truth is, Lieutenant, I don't have anything to do tonight",1,NA,1,high,DM: Sentence-initial + comma/punct
1970,1970,TV/MOV,Two Mules for Sister...,. Vous regardez Ir-dedans. Il n'y a rien. Au galop!,"Well,","well. Too bad nuns don't play poker, you'd be sharp","  . Vous regardez Ir-dedans. Il n'y a rien. Au galop! Well, well. Too bad nuns don't play poker, you'd be sharp at it",1,NA,1,high,DM: Sentence-initial + comma/punct
1970,1970,TV/MOV,Colossus: The Forbin...,prior agreement or at least consultation with the other. Very,"well,",Mr. President. I congratulate you on your speedy decision. When,"  for transmission.. without prior agreement or at least consultation with the other. Very well, Mr. President. I congratulate you on your speedy decision. When can",0,NA,0,high,Intensifier + well
1970,1970,TV/MOV,Two Mules for Sister...,kill me so I couldn't report them. They told me...,"Well,","they ain't telling you much now. So get dressed, hm?","  me, kill me so I couldn't report them. They told me... Well, they ain't telling you much now. So get dressed, hm?",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,us all the time. And we didn't even know it.,"Well,",it's just a thought. I'll sleep on it. Good day,"  from under us all the time. And we didn't even know it. Well, it's just a thought. I'll sleep on it. Good day",1,NA,0,high,Noun: the well
1980,1980,TV/MOV,The Lathe of Heaven,"the dreams, my friend. The problem lies with the dreamer.","Well,","now, George, you must be tired. I think you should","  wrong with the dreams, my friend. The problem lies with the dreamer. Well, now, George, you must be tired. I think you should go",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,us. Bobby? What's this? - Do you like it? -,"Well,",I hate the name Noah. Oh... I'm sorry. I did,"  us. Bobby? What's this? - Do you like it? - Well, I hate the name Noah. Oh... I'm sorry. I did",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Last Flight of N...,to do. I won't ever do anything like it again.,"Well,",everybody does a dumb thing every once in a while.,"  dumb thing to do. I won't ever do anything like it again. Well, everybody does a dumb thing every once in a while. Friends? Friends",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,"were terrific. Wasn't he, Bobby? - He was OK. -","Well,","thanks a lot, kid. - Those poor men. They were","  were terrific. Wasn't he, Bobby? - He was OK. - Well, thanks a lot, kid. - Those poor men. They were humiliated",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Lathe of Heaven,can anyone feel so-so on a magnificent day like this?,"Well,","you know the Greek say, Moderation in all things. So,","  - So-so. How can anyone feel so-so on a magnificent day like this? Well, you know the Greek say, Moderation in all things. So, what",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,excuse us for the accidental intrusion. Thank you very much.,"Well,","that wasn't so bad, was it? Don't play games with","  ! Please, excuse us for the accidental intrusion. Thank you very much. Well, that wasn't so bad, was it? Don't play games with",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,Gon na be all right. I don't think it's serious.,"Well,",Mr. Dugan... What does the situation look like? Lonely. I,"  . Gon na be all right. I don't think it's serious. Well, Mr. Dugan... What does the situation look like? Lonely. I",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,- You? - Yes. - You can fly? - Yes.,"Well,",I've had a few hours' instruction on the Mission's Cessna.,"  . - You? - Yes. - You can fly? - Yes. Well, I've had a few hours' instruction on the Mission's Cessna.",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,"expect you to believe me with that evidence. - Oh,","well,",thank God! What I'd like is for you to come,"  I wouldn't expect you to believe me with that evidence. - Oh, well, thank God! What I'd like is for you to come to a",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Lathe of Heaven,"just an alien. Nice guy, you were talking with him.","Well,","I feel good. I'm starving, I'm gon na get something","  He's just an alien. Nice guy, you were talking with him. Well, I feel good. I'm starving, I'm gon na get something",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,you really want to know? - Of course I do.,Well...,I come from a big family. My mother died. I,"  Dugan, do you really want to know? - Of course I do. Well... I come from a big family. My mother died. I was the",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Last Flight of N...,"not our fault. - l got five, Julie. - (sighs)","Well,",that's better than four. I'll take them to the kitchen.,"  not our fault. - l got five, Julie. - (sighs) Well, that's better than four. I'll take them to the kitchen.",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,Tom Horn,the morning side. - What's your name? - Tom Horn.,"Well,","I thought maybe. Look, I ain't never stole nothing. I","  on the morning side. - What's your name? - Tom Horn. Well, I thought maybe. Look, I ain't never stole nothing. I",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,"I was dictated by a higher authority. Huh? Oh... Yeah,","well,",I was worried about you and I thought you might,"  . I was dictated by a higher authority. Huh? Oh... Yeah, well, I was worried about you and I thought you might need my help.",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Last Flight of N...,"rid of the shark. - Ah, dangerous at night. -","Well,",it's now or no more fish. - Are you with,"  ta get rid of the shark. - Ah, dangerous at night. - Well, it's now or no more fish. - Are you with me?",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Lathe of Heaven,"own business. - Oh, and Mr. Orr is here, Doctor.","Well,","George. You're early today. Something like a breakthrough, I'd","  own business. - Oh, and Mr. Orr is here, Doctor. Well, George. You're early today. Something like a breakthrough, I'd",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,learn that violence is not the only solution to problems.,"Well,",enough of that. Let's get the food ready. You get,"  the world, must learn that violence is not the only solution to problems. Well, enough of that. Let's get the food ready. You get it",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,"the whole world. Ah, out of the mouths of babes.","Well,","I'm sorry I badmouthed you, old girl. You did real","  pilot in the whole world. Ah, out of the mouths of babes. Well, I'm sorry I badmouthed you, old girl. You did real good",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,Tom Horn,this is a record of your conversation with Marshal Belle?,"Well,","it was "" Mr. Horn said this "" and ""","  And you understand that this is a record of your conversation with Marshal Belle? Well, it was "" Mr. Horn said this "" and "" Mr. Belle",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N..., . -,"Well,","get your money back. Fast. It's gone. Well, you know,","  . - Well, get your money back. Fast. It's gone. Well, you know, expense and... Mr. Stoney, I hope this does",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,"Moon. Tomorrow, when you're awaken, you will feel rested and",well.,"Now, go to sleep. This is an invasion alert. An","  the Moon. Tomorrow, when you're awaken, you will feel rested and well. Now, go to sleep. This is an invasion alert. An invasion",0,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Last Flight of N...,the Bronx Zoo anywhere. - But I've already paid. -,"Well,","get your money back. Fast. It's gone. Well, you","  you and the Bronx Zoo anywhere. - But I've already paid. - Well, get your money back. Fast. It's gone. Well, you",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,that strike you as a nice idea? I don't know.,"Well,","we'll work on it. You're feeling very sleepy, George.","  Doesn't that strike you as a nice idea? I don't know. Well, we'll work on it. You're feeling very sleepy, George.",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,a dream specialist. They always send the dreamers to me.,"Well,",all I want is to stop dreaming. - May I,"  . Orr, a dream specialist. They always send the dreamers to me. Well, all I want is to stop dreaming. - May I call you George",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,"Damn electric heating system on a freeze again, I'm afraid.","Well,","it's ok! Don't be nervous, Mr. Orr. Your","  already. Damn electric heating system on a freeze again, I'm afraid. Well, it's ok! Don't be nervous, Mr. Orr. Your",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,". There aren't any eggs. All right, Bobby. Thank you.","Well,","if our friends don't come up with some fish soon,","  . There aren't any eggs. All right, Bobby. Thank you. Well, if our friends don't come up with some fish soon, we're",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...," can't... Bernie, he's right. Let's hear him out.","Well,","you see, there was a stream where we used to","  can't... Bernie, he's right. Let's hear him out. Well, you see, there was a stream where we used to catch catfish.",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,"theyspeakJapanese) Raft idea, no good. On ocean, you die quick.","Well,","if you've got a better idea, let's hear it. (","  theyspeakJapanese) Raft idea, no good. On ocean, you die quick. Well, if you've got a better idea, let's hear it. (",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,Getting the animals on board. The animals can't come. What?,"Well,",it's dangerous enough without them. We got ta save ourselves.,"  - Getting the animals on board. The animals can't come. What? Well, it's dangerous enough without them. We got ta save ourselves. You",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,there somewhere. I doubt it. She was brown not gray.,"Well,","our time has come to an end, George. The symbiotic","  's out there somewhere. I doubt it. She was brown not gray. Well, our time has come to an end, George. The symbiotic relationship is",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,"You'dbemy wings Foronlyhalfofmeis me Theotherhalfofmeis you... Good work, you guys.","Well,","Bernie, next stop, Hawaii. God willing. IfI wereatree You'dbemy roots","  wereabird Atinybird You'dbemy wings Foronlyhalfofmeis me Theotherhalfofmeis you... Good work, you guys. Well, Bernie, next stop, Hawaii. God willing. IfI wereatree You'dbemy roots",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,nothing left? - Commander Hiro very efficient. - Hiro. Nothing.,"Well,","everybody, you know what you have to do. Take up","  , nothing left? - Commander Hiro very efficient. - Hiro. Nothing. Well, everybody, you know what you have to do. Take up your positions",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,that was a real crisis session. Good bye. Thank you.,"Well,","we really did it this time, didn't we? Come away","  . But that was a real crisis session. Good bye. Thank you. Well, we really did it this time, didn't we? Come away from",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,"you just get married and start your own family? Oh,",well...,"I believe that wasn't the way for me. Anyway, the","  Why didn't you just get married and start your own family? Oh, well... I believe that wasn't the way for me. Anyway, the welfare",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Lathe of Heaven,George? What are you doing here? I want the truth.,"Well,","come up to my office, we'll discuss it. - We'll","  Damn! George? What are you doing here? I want the truth. Well, come up to my office, we'll discuss it. - We'll",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,Cybernator,"know, you are wise beyond your years, Mimsy. Mimi. Yeah,","well,","I read a lot. I like that. You know, I","  know, you are wise beyond your years, Mimsy. Mimi. Yeah, well, I read a lot. I like that. You know, I really",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Last Flight of N...,said I was sorry. - You'll wake the children. -,"Well,","we can go outside. - Julie, come on. - OK,","  . I said I was sorry. - You'll wake the children. - Well, we can go outside. - Julie, come on. - OK,",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Lathe of Heaven,I didn't say you didn't have a case. It's just...,Well,you haven't told me anything yet. If I told you,  I didn't say you didn't have a case. It's just... Well you haven't told me anything yet. If I told you what was really,1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Last Flight of N...,. All right? OK. It's my turn on guard. Yeah...,"Well,","if you hear anything, holler. Be careful of that. It","  . All right? OK. It's my turn on guard. Yeah... Well, if you hear anything, holler. Be careful of that. It would",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,"more milk. Yeah, I know. And I'm sick of rice.","Well,","if the chickens aren't laying any more. - Yes, that's","  more milk. Yeah, I know. And I'm sick of rice. Well, if the chickens aren't laying any more. - Yes, that's",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,"was worth the effort. Besides, today is a momentous occasion.","Well,",I don't think that I can take another big day.,"  agree that was worth the effort. Besides, today is a momentous occasion. Well, I don't think that I can take another big day. George,",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,the orphanage and then he went away. They didn't care.,"Well,",that was then and this is now and there are,"  me at the orphanage and then he went away. They didn't care. Well, that was then and this is now and there are people here who do",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,"at you. Besides it's my Augmentor that interests you, right?","Well,",anyway you know what they say? Neurotics build castles in,"  surprised at you. Besides it's my Augmentor that interests you, right? Well, anyway you know what they say? Neurotics build castles in the sky,",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,"comes of one colour. What's wrong? Oh, I slept so",well.,"Yeh, you needed that do. You came home half dead","  only comes of one colour. What's wrong? Oh, I slept so well. Yeh, you needed that do. You came home half dead last night",0,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Last Flight of N...,"you leave us alone just for a minute, please? (speaks_japanese)","Well,",how are you feeling? I'm OK. I'm sorry I had,"  Could you leave us alone just for a minute, please? (speaks_japanese) Well, how are you feeling? I'm OK. I'm sorry I had",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Last Flight of N...,"to check now. Still no luck, huh? Yes, no fish.","Well,",maybe you're using the wrong kind of bait. (speaks_japanese) (,"  to check now. Still no luck, huh? Yes, no fish. Well, maybe you're using the wrong kind of bait. (speaks_japanese) (",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,be is in his cab. Why don't you drive there?,"Well,","a phone number, do you have a phone number? Oh,","  he might be is in his cab. Why don't you drive there? Well, a phone number, do you have a phone number? Oh, he",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,being here would be better by now. What about getting,well?,"Yeh, what about it? You tell me! - I am","  that your motivation for being here would be better by now. What about getting well? Yeh, what about it? You tell me! - I am going",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Last Flight of N...,whole lot better. - What would? - A machine gun.,"Well,",it seems to me you might have a better plan.,"  feel a whole lot better. - What would? - A machine gun. Well, it seems to me you might have a better plan. If I had",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,"Do you mind, Mr. Orr? - No, go ahead. Very",well.,Dr. Haber is the patient diagnosed as neurotic or psychotic?,"  Do you mind, Mr. Orr? - No, go ahead. Very well. Dr. Haber is the patient diagnosed as neurotic or psychotic? The patient",0,NA,0,high,Intensifier + well
1980,1980,TV/MOV,The Last Flight of N...," OK, we catch. (speaks_japanese) That's all we have left.","Well,","we can't help it, Bernie. We got ta use it.","  OK, we catch. (speaks_japanese) That's all we have left. Well, we can't help it, Bernie. We got ta use it.",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,"be put up for privacy. - Oh, of course. -","Well,",let's get on with it. A little honest work never,"  partition must be put up for privacy. - Oh, of course. - Well, let's get on with it. A little honest work never hurt anyone",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Last Flight of N...," Brutus, come on, boy. Come on. (lows) See?","Well,","you can put another bug in his ear, kid. Tell","  Brutus, come on, boy. Come on. (lows) See? Well, you can put another bug in his ear, kid. Tell him if",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,Cybernator,"[Snarls] [Laughs] So you wanted to get fucked tonight, senator?","Well,","you are definitely fucked. [Screaming] [Laughs] [Dance_music_playing] [Indiscernible_chatter] OK, OK,","  Razor. [Grunts] [Snarls] [Laughs] So you wanted to get fucked tonight, senator? Well, you are definitely fucked. [Screaming] [Laughs] [Dance_music_playing] [Indiscernible_chatter] OK, OK, OK",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,years? - Six. - And on the last one? -,"Well,",there was a little turbulence. - l'm sorry. The word's,"  last two years? - Six. - And on the last one? - Well, there was a little turbulence. - l'm sorry. The word's",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,Tom Horn,a fellow. - He's still with us. He is now.,"Well,",he weren't too bad a fellow. Those are Coble's cattle,"  bad a fellow. - He's still with us. He is now. Well, he weren't too bad a fellow. Those are Coble's cattle you",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,"me. - l did not say that, Mr. Dugan. -","Well,",then stop feeling sorry for them. I still think we,"  shot me. - l did not say that, Mr. Dugan. - Well, then stop feeling sorry for them. I still think we should make friends",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Last Flight of N...,"- Bobby, come on, bring' em in. - All right.","Well,","here we go again. Come on. Come on, you stubborn","  - Bobby, come on, bring' em in. - All right. Well, here we go again. Come on. Come on, you stubborn thing",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,"1 1. Please, you hurry, hurry. Get plane to sea.","Well,","OK, OK, but you're the one... (explosion) -","  1 1. Please, you hurry, hurry. Get plane to sea. Well, OK, OK, but you're the one... (explosion) -",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,"I guess? Call me Bill, if you like. - Oh,",well,"that's ok! However you would feel comfortable. Dr. Haber, what","  , I guess? Call me Bill, if you like. - Oh, well that's ok! However you would feel comfortable. Dr. Haber, what",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Lathe of Heaven,"collect the rent. Hm, very good. Very good, Miss Lelache.","Well,",have you any questions before we start? Can you explain,"  collect the rent. Hm, very good. Very good, Miss Lelache. Well, have you any questions before we start? Can you explain the role of",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,say it. He's not an evil man and he means,well.,It's just... I'm in a position to be used by,  you'd better say it. He's not an evil man and he means well. It's just... I'm in a position to be used by him,0,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,Tom Horn,your name was? Walter Stoll. I'm prosecuting you for murder.,"Well,","Mr. Stoll, I was just a little drunk. Why? Because","  say your name was? Walter Stoll. I'm prosecuting you for murder. Well, Mr. Stoll, I was just a little drunk. Why? Because",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N..., can she like him? -,"Well,","he's kinda cute. Cute? Well, you know, Bobby, he's really","  can she like him? - Well, he's kinda cute. Cute? Well, you know, Bobby, he's really funny. He reminds me of",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,"be careful and you be a good boy, now. Yeah.",Well...,Looks like the big day has finally arrived. - We're,"  And you be careful and you be a good boy, now. Yeah. Well... Looks like the big day has finally arrived. - We're gon na",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,Tom Horn,"it up here, will you? Anything else you want? -","Well,",my rifle. - No. - How about a nice fast,"  and bring it up here, will you? Anything else you want? - Well, my rifle. - No. - How about a nice fast horse?",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Last Flight of N...,"you do? - l'm afraid I've gotten some blisters. Oh,","well,","a little honest work never hurt anybody. - Bobby, come","  you do? - l'm afraid I've gotten some blisters. Oh, well, a little honest work never hurt anybody. - Bobby, come on,",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Lathe of Heaven,drugs? Of dreaming! What a hell are you talking about?,"Well,","Miss Crouch, I'd like you to do some research for","  - Of drugs? Of dreaming! What a hell are you talking about? Well, Miss Crouch, I'd like you to do some research for me.",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,was that I was searching for an entity. An omega-wave.,Well,there isn't any. The pattern is formed by a combination,  of these months was that I was searching for an entity. An omega-wave. Well there isn't any. The pattern is formed by a combination of other waves,1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Last Flight of N...,"-' Night, kids. - How can she like him? -","Well,","he's kinda cute. Cute? Well, you know, Bobby,","  . -' Night, kids. - How can she like him? - Well, he's kinda cute. Cute? Well, you know, Bobby,",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,came charging in like a bull in a china shop.,"Well,","Mr. Dugan, you, like the rest of the world, must","  know? So you came charging in like a bull in a china shop. Well, Mr. Dugan, you, like the rest of the world, must",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N..., I won't smoke any more. Agreed. (music_stops) (shecoughs),"Well,",we're on course. So... I don't believe it. -,"  I won't smoke any more. Agreed. (music_stops) (shecoughs) Well, we're on course. So... I don't believe it. -",1,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Last Flight of N...,where the news never reached some of them. What war?,"Well,",we'll just go right down there and disabuse them of,"  . I read where the news never reached some of them. What war? Well, we'll just go right down there and disabuse them of that notion.",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,work you tell me. They go wrong you tell me.,"Well,","there's nothing wrong with the dreams, my friend. The problem","  dreams don't work you tell me. They go wrong you tell me. Well, there's nothing wrong with the dreams, my friend. The problem lies",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,whole day. - Are the supplies loaded? - All loaded.,"Well,","we got ta go now. Bobby, are the animals secure?","  blown a whole day. - Are the supplies loaded? - All loaded. Well, we got ta go now. Bobby, are the animals secure? They",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,fine till I ate this. - Aha! There you are!,"Well,","you get everything straight right now? Oh, I'd say so.","  I was fine till I ate this. - Aha! There you are! Well, you get everything straight right now? Oh, I'd say so.",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Lathe of Heaven,to cause Dr. Haber any trouble. I'm sure he means,well.,"I'd just like another psychiatrist. - Oh, not without real","  n't mean to cause Dr. Haber any trouble. I'm sure he means well. I'd just like another psychiatrist. - Oh, not without real cause",0,NA,NA,low,MANUAL REVIEW NEEDED
1980,1980,TV/MOV,The Last Flight of N...,a dumb thing every once in a while. Friends? Friends.,"Well,",we're on our way again. What's the matter? Come on,"  everybody does a dumb thing every once in a while. Friends? Friends. Well, we're on our way again. What's the matter? Come on",1,NA,1,high,DM: Sentence-initial + comma/punct
1980,1980,TV/MOV,The Last Flight of N...,ourselves. You mean you're just gon na leave them here?,"Well,","they're only animals. They'll be fine. - Look, I","  ta save ourselves. You mean you're just gon na leave them here? Well, they're only animals. They'll be fine. - Look, I",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Cybernator,good. Humans bleed real good. [Beeping] [Screaming] [Mechanical_sounds] [Beeping] [Laser_gunshots],"Well,","look what followed me home. Lose your hardware, McCord. Now.","  Humans bleed real good. Humans bleed real good. [Beeping] [Screaming] [Mechanical_sounds] [Beeping] [Laser_gunshots] Well, look what followed me home. Lose your hardware, McCord. Now.",1,NA,NA,low,MANUAL REVIEW NEEDED
1990,1991,TV/MOV,Cybernator," n't do, we don't fuck with the Army.","Well,","yeah? Well, who's policing the Army? You're on thin ice,","  n't do, we don't fuck with the Army. Well, yeah? Well, who's policing the Army? You're on thin ice, McCord.",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Cybernator,it? MAJOR WRIGHT: I sure makes you the logical choice.,"Well,",what if I don't want to? MAJOR WRIGHT: That's not,"  Is that it? MAJOR WRIGHT: I sure makes you the logical choice. Well, what if I don't want to? MAJOR WRIGHT: That's not",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Cybernator,"they got me, pal. But they didn't get me good.","Well,",I don't know why you rushed me. We're here and,"  , they got me, pal. But they didn't get me good. Well, I don't know why you rushed me. We're here and the",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Cybernator,"job. If I decide not to... We kill Blue. Yeah,","well,",you could kill Blue and you can kill me. But,"  this job. If I decide not to... We kill Blue. Yeah, well, you could kill Blue and you can kill me. But that still wo",1,NA,NA,low,MANUAL REVIEW NEEDED
1990,1991,TV/MOV,Cybernator,"my partner? I've got nothing to say to you. Hell,",well,I have something to say to you. So listen up.,"  kill my partner? I've got nothing to say to you. Hell, well I have something to say to you. So listen up. First, I",1,NA,NA,low,MANUAL REVIEW NEEDED
1990,1991,TV/MOV,Cybernator,"you? It was no ordinary cop, Colonel. Fighting him was...","well,",it was like fighting another borg. Another borg? What is,"  took you? It was no ordinary cop, Colonel. Fighting him was... well, it was like fighting another borg. Another borg? What is it you",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Cybernator,"[Gunshots] Hey, Veena. Don't they ever let you go home?","Well,","fellows, if it wasn't for you, I probably would be","  . [Gunshots] Hey, Veena. Don't they ever let you go home? Well, fellows, if it wasn't for you, I probably would be home",1,NA,1,high,DM: Sentence-initial + comma/punct
